date,Close,EPS Estimate,Reported EPS,Surprise(%),Post Open,Open Diff(%),Symbol
2007-07-31,26.30039405822754,0.36,0.35,-4.04,25.830136083344723,-1.7880263460756238,ADP
2007-10-30,27.70698928833008,0.43,0.45,4.05,27.837986079706976,0.4727933086258221,ADP
2008-05-01,26.10214233398437,0.75,0.77,2.36,25.64602437246168,-1.7474349640980942,ADP
2008-07-31,24.8256893157959,0.41,0.42,1.42,24.94774116554134,0.4916352903352601,ADP
2008-11-03,19.464370727539062,0.5,0.54,7.37,19.72179051979169,1.322517927016349,ADP
2009-02-03,23.03436851501465,0.56,0.59,5.22,22.98127681795526,-0.2304890495469101,ADP
2009-05-05,21.254568099975582,0.8,0.8,0.44,21.46306258968595,0.980939667791246,ADP
2009-07-30,22.04618263244629,0.45,0.45,-0.16,22.142320785675704,0.4360761898430625,ADP
2009-11-04,24.726356506347656,0.5,0.56,13.0,24.902105846297843,0.7107773436214475,ADP
2010-02-02,25.15545463562012,0.57,0.6,4.44,24.9599913730467,-0.7770213872288346,ADP
2010-04-27,27.347591400146484,0.78,0.79,0.99,27.43993767339458,0.3376760750038207,ADP
2010-07-29,25.651348114013672,0.42,0.42,-0.79,25.421644887532064,-0.8954820832832469,ADP
2010-10-27,27.97694969177246,0.53,0.56,5.46,28.0207882069542,0.156695121036117,ADP
2011-01-26,30.586856842041016,0.61,0.62,1.73,30.10725838659496,-1.5679886884841887,ADP
2011-05-02,34.76426696777344,0.85,0.85,0.34,34.70069788458333,-0.1828575394644127,ADP
2011-07-28,33.13356018066406,0.49,0.48,-1.34,33.05037940824442,-0.251046890120149,ADP
2011-10-26,32.76494598388672,0.61,0.61,0.78,33.49349298684247,2.2235562460992244,ADP
2012-01-25,36.97792816162109,0.68,0.68,0.44,36.419229603492006,-1.5108974080082544,ADP
2012-05-01,36.13191223144531,0.91,0.92,1.1,35.824318965493866,-0.851306357607474,ADP
2012-08-01,36.83155059814453,0.53,0.53,-0.15,36.72603517246938,-0.2864810847264906,ADP
2012-11-01,39.4108772277832,0.62,0.62,-0.42,39.63660170670827,0.5727466496633548,ADP
2013-02-05,40.95947265625,0.71,0.72,1.35,40.785528262582,-0.4246743973679058,ADP
2013-08-01,48.71073532104492,0.57,0.55,-4.02,48.28363631581524,-0.8768067293887923,ADP
2013-10-30,50.67065048217773,0.66,0.68,3.18,50.64336291778504,-0.0538528006509242,ADP
2014-02-05,50.4539794921875,0.77,0.8,3.81,50.39909973716879,-0.1087719057467174,ADP
2014-04-30,53.82539367675781,1.08,1.06,-1.82,53.832298362043055,0.0128279327164937,ADP
2014-07-31,56.479736328125,0.63,0.63,0.17,56.17411893138726,-0.5411098149648239,ADP
2014-10-29,62.00429916381836,0.6,0.62,3.19,61.98042785434426,-0.038499442451606,ADP
2015-02-04,69.29366302490234,0.68,0.7,3.29,69.17361727401341,-0.1732420334681874,ADP
2015-04-30,68.05257415771484,1.02,1.04,2.11,68.04453639031286,-0.0118111144236208,ADP
2015-07-30,64.88497924804688,0.59,0.55,-7.44,64.94165124154996,0.0873422387736887,ADP
2015-10-28,71.63368225097656,0.65,0.68,4.28,71.6336471260131,-4.903414477202407e-05,ADP
2016-02-03,67.3536376953125,0.72,0.72,0.59,67.25526552947046,-0.1460532336605817,ADP
2016-04-28,73.50756072998047,1.18,1.17,-0.51,72.93007294272181,-0.7856168556320082,ADP
2016-07-28,76.14186096191406,0.67,0.69,2.99,75.85134803640699,-0.3815416668793885,ADP
2016-11-02,75.13240051269531,0.76,0.86,13.39,75.12404606814549,-0.0111196294711915,ADP
2017-02-01,80.00782775878906,0.81,0.87,7.13,79.99101382462592,-0.0210153614141733,ADP
2017-05-03,82.35640716552734,1.23,1.31,6.91,83.03206476410855,0.8204068412348451,ADP
2017-07-27,98.21361541748048,0.67,0.66,-1.33,97.89085392998,-0.3286321210440089,ADP
2017-11-02,97.6329574584961,0.85,0.91,7.22,97.8293697066678,0.201174125300062,ADP
2018-01-31,106.14241790771484,0.9,0.99,10.55,105.24949340075146,-0.8412513343531822,ADP
2018-05-02,105.37081146240234,1.44,1.52,5.48,105.03413842941768,-0.3195126129448025,ADP
2018-10-31,125.60292053222656,1.11,1.2,7.98,125.31524481687396,-0.2290358489544798,ADP
2019-01-30,122.22357940673828,1.18,1.34,13.19,121.7150803658386,-0.4160400500197139,ADP
2019-05-01,138.7847137451172,1.69,1.77,5.02,138.7671179978472,-0.012678447643949,ADP
2019-07-31,147.45663452148438,1.13,1.14,0.85,146.3319627046598,-0.7627136076137174,ADP
2019-10-30,146.07400512695312,1.33,1.34,0.74,145.4244704628323,-0.4446613643244219,ADP
2020-01-29,153.03807067871094,1.45,1.52,5.16,151.17698278250296,-1.2160947194081897,ADP
2020-04-29,131.29762268066406,1.89,1.92,1.42,130.08227115797064,-0.9256462515314124,ADP
2020-07-29,124.17130279541016,0.96,1.14,19.3,121.59042263026966,-2.078483600508618,ADP
2020-10-28,141.3725128173828,0.98,1.41,44.02,140.99876931681092,-0.2643678697673514,ADP
2021-01-27,151.83877563476562,1.29,1.52,17.58,155.66979494396838,2.5230836413077564,ADP
2021-04-28,171.9178924560547,1.82,1.89,3.93,172.23110420063503,0.1821868219216366,ADP
2021-07-28,191.48031616210935,1.14,1.2,5.29,192.5169227297939,0.5413645582279657,ADP
2021-10-27,206.36410522460935,1.49,1.65,10.9,206.7639490018805,0.1937564562577006,ADP
2022-04-27,213.9957427978516,2.08,2.21,6.21,215.1407872909458,0.5350781646978364,ADP
2022-07-27,220.7081451416016,1.46,1.5,2.69,221.6134296461048,0.4101726757399152,ADP
2022-10-26,222.7036590576172,1.8,1.86,3.62,222.8836088159472,0.080802335754816,ADP
2023-01-25,216.9971466064453,1.94,1.96,1.25,215.85508348867535,-0.526303288144718,ADP
2023-04-26,201.7832794189453,2.45,2.52,2.9,202.89348895413897,0.5501989750541363,ADP
2023-07-26,243.9833068847656,1.83,1.89,3.3,245.23476908248747,0.5129294350916067,ADP
2023-10-25,211.226806640625,2.03,2.08,2.72,211.19778980048827,-0.0137372905448039,ADP
2024-01-31,239.22515869140625,2.1,2.13,1.51,238.4659646191,-0.3173554472527805,ADP
2024-05-01,242.1244354248047,2.79,2.88,3.4,240.832202561611,-0.533706092458808,ADP
2024-07-31,258.5745849609375,2.06,2.09,1.58,256.3691213324292,-0.8529313230229059,ADP
2024-10-30,289.7269592285156,2.21,2.33,5.58,288.47022535905325,-0.4337649050018708,ADP
2025-01-29,298.9768981933594,2.29,2.35,2.5,301.91125021284074,0.9814644667239852,ADP
2000-12-05,26.125,0.46,0.46,-0.62,25.875,-0.9569377990430622,AZO
2001-05-23,32.58000183105469,0.55,0.56,1.82,32.58000183105469,0.0,AZO
2001-12-04,66.58999633789062,0.6,0.76,27.73,74.0,11.12780307797221,AZO
2002-05-21,72.69999694824219,0.78,0.96,22.9,75.05000305175781,3.2324707044880365,AZO
2002-09-25,79.2699966430664,1.41,1.73,22.6,79.88999938964844,0.7821404980925549,AZO
2002-12-12,73.55999755859375,0.95,1.04,8.98,71.98999786376953,-2.134311782125394,AZO
2003-03-04,63.0,0.78,0.79,1.43,61.11000061035156,-2.999999031187996,AZO
2003-05-27,87.41000366210938,1.27,1.3,1.96,85.54000091552734,-2.1393463771156926,AZO
2003-09-22,89.7300033569336,1.93,2.27,17.39,89.0,-0.8135554771236784,AZO
2003-12-09,91.33999633789062,1.28,1.35,5.65,86.5,-5.298879496322956,AZO
2004-03-03,83.63999938964844,1.0,1.04,4.37,83.62999725341797,-0.0119585560777833,AZO
2004-05-26,83.79000091552734,1.55,1.68,8.08,85.30000305175781,1.802126888329758,AZO
2004-09-21,75.5999984741211,2.55,2.53,-0.91,73.61000061035156,-2.6322723597021427,AZO
2004-12-08,84.87000274658203,1.44,1.52,5.21,84.05000305175781,-0.9661831840311124,AZO
2005-03-02,98.33000183105467,1.19,1.29,8.18,98.33000183105467,0.0,AZO
2005-05-25,86.80000305175781,1.8,1.86,3.22,87.05000305175781,0.2880184230534277,AZO
2005-09-21,86.11000061035156,2.84,2.59,-8.64,86.94999694824219,0.9754921982774278,AZO
2005-12-06,92.75,1.55,1.48,-4.22,92.6999969482422,-0.0539116461000673,AZO
2006-03-01,100.29000091552734,1.28,1.25,-2.43,100.4000015258789,0.1096825300103589,AZO
2006-05-24,90.1500015258789,1.95,1.89,-3.02,90.4499969482422,0.3327736187305145,AZO
2006-09-19,98.66999816894533,2.79,2.92,4.75,99.79000091552734,1.1350995919391158,AZO
2006-12-05,119.29000091552734,1.68,1.73,2.71,118.75,-0.4526791108918959,AZO
2007-02-27,124.0,1.45,1.45,0.03,124.0999984741211,0.0806439307428175,AZO
2007-05-22,132.11000061035156,2.15,2.17,0.83,131.1199951171875,-0.7493796749604208,AZO
2007-09-18,113.12000274658205,3.25,3.23,-0.55,115.6500015258789,2.236561808581922,AZO
2007-12-04,128.8000030517578,1.91,2.02,5.66,129.72999572753906,0.7220439858278077,AZO
2008-02-26,124.93000030517578,1.62,1.67,3.01,123.93000030517578,-0.8004482490652572,AZO
2008-05-20,126.98999786376952,2.43,2.49,2.57,127.58000183105467,0.4646066439957673,AZO
2008-09-22,129.05999755859375,3.9,3.88,-0.54,129.5500030517578,0.3796726347694203,AZO
2008-12-09,124.51000213623048,2.18,2.23,2.12,124.12000274658205,-0.313227357607565,AZO
2009-03-03,150.94000244140625,1.85,2.03,9.9,150.91000366210938,-0.0198746381420792,AZO
2009-05-27,155.0399932861328,2.89,3.13,8.17,155.3699951171875,0.2128494874517023,AZO
2009-09-23,141.5,4.45,4.47,0.35,142.72000122070312,0.8621916754085688,AZO
2009-12-08,156.89999389648438,2.66,2.82,6.05,157.9600067138672,0.6755977429050518,AZO
2010-03-02,164.74000549316406,2.35,2.46,4.84,163.8800048828125,-0.5220350744660188,AZO
2010-05-25,194.57000732421875,3.61,4.12,14.14,194.22999572753903,-0.1747502615411399,AZO
2010-09-21,217.0200042724609,5.44,5.66,4.01,216.42999267578125,-0.2718696825473051,AZO
2010-12-07,260.1499938964844,3.44,3.77,9.75,260.489990234375,0.1306924258571815,AZO
2011-03-01,263.5199890136719,3.06,3.34,9.0,263.739990234375,0.0834855911790854,AZO
2011-05-24,293.29998779296875,4.98,5.29,6.28,294.44000244140625,0.3886855424086143,AZO
2011-09-20,327.75,6.97,7.18,2.95,327.2900085449219,-0.14034827004672,AZO
2011-12-06,337.8099975585937,4.44,4.68,5.41,337.75,-0.0177607409571539,AZO
2012-02-28,376.4100036621094,4.04,4.15,2.71,374.9700012207031,-0.382562213383386,AZO
2012-05-22,361.1400146484375,6.25,6.28,0.41,357.6000061035156,-0.9802316003027252,AZO
2012-09-19,369.8399963378906,8.4,8.46,0.67,376.6700134277344,1.8467491773398563,AZO
2012-12-04,366.7999877929688,5.39,5.41,0.38,366.0899963378906,-0.1935636528643676,AZO
2013-02-26,376.1499938964844,4.76,4.78,0.52,378.0799865722656,0.5130912420837044,AZO
2013-05-21,427.8399963378906,7.21,7.27,0.8,426.760009765625,-0.2524276789243181,AZO
2013-09-25,425.0700073242188,10.34,10.42,0.74,424.8800048828125,-0.0446990938274615,AZO
2013-12-10,471.8599853515625,6.28,6.29,0.16,470.8599853515625,-0.2119272731411931,AZO
2014-03-04,538.5599975585938,5.55,5.63,1.41,539.7100219726562,0.2135369168292861,AZO
2014-09-22,505.3800048828125,11.26,11.28,0.19,501.55999755859375,-0.7558683143992871,AZO
2015-03-03,651.9000244140625,6.38,6.51,2.07,653.469970703125,0.2408262356599221,AZO
2015-05-26,688.4299926757812,9.52,9.57,0.57,682.0,-0.9340082134988388,AZO
2015-09-22,728.0,12.69,12.75,0.48,730.4000244140625,0.3296736832503434,AZO
2015-12-08,796.0900268554688,8.24,8.29,0.58,794.0,-0.2625364952409079,AZO
2016-03-01,790.5599975585938,7.28,7.43,2.01,788.0,-0.3238207810285786,AZO
2016-05-24,760.4199829101562,10.92,10.77,-1.41,760.75,0.0433993184372617,AZO
2016-09-22,748.22998046875,14.25,14.3,0.36,746.0499877929688,-0.291353291459336,AZO
2016-12-06,779.8099975585938,9.31,9.36,0.58,789.9400024414062,1.2990350103906363,AZO
2017-02-28,736.5499877929688,8.19,8.08,-1.4,740.010009765625,0.469760644898524,AZO
2017-05-23,581.4000244140625,12.0,11.44,-4.65,581.1799926757812,-0.0378451546339371,AZO
2017-09-19,535.1900024414062,15.11,15.27,1.04,533.77001953125,-0.2653231382646601,AZO
2017-12-05,712.760009765625,9.81,10.0,1.92,705.6300048828125,-1.0003373905835489,AZO
2018-02-27,654.469970703125,8.93,8.47,-5.17,658.4000244140625,0.6004941230099947,AZO
2018-05-22,602.0,12.94,13.42,3.68,597.1799926757812,-0.8006656684748753,AZO
2018-09-18,732.760009765625,17.92,18.54,3.46,739.0,0.8515735235566247,AZO
2019-02-26,935.0,9.96,11.49,15.35,900.0,-3.7433155080213902,AZO
2019-05-21,1032.25,15.14,15.99,5.6,1021.4000244140624,-1.051099596603294,AZO
2019-09-24,1096.6300048828125,21.8,22.59,3.63,1096.8199462890625,0.0173204640949339,AZO
2019-12-10,1250.0,13.74,14.3,4.04,1266.56005859375,1.3248046875,AZO
2020-03-03,1024.7099609375,11.75,12.39,5.47,1040.0,1.4921333494710298,AZO
2020-05-26,1123.199951171875,13.8,14.39,4.28,1140.0,1.49573090798276,AZO
2020-09-22,1166.7099609375,25.01,30.93,23.68,1174.43994140625,0.6625451678271984,AZO
2020-12-08,1095.989990234375,17.85,18.61,4.27,1107.1700439453125,1.02008720978799,AZO
2021-03-02,1180.0,12.84,14.93,16.31,1184.010009765625,0.3398313360699152,AZO
2021-09-21,1643.0699462890625,29.92,35.72,19.39,1655.0,0.7260831310244578,AZO
2021-12-07,2023.5699462890625,20.87,25.69,23.1,2013.760009765625,-0.4847836637140968,AZO
2022-03-01,1817.06005859375,17.79,22.3,25.37,1819.989990234375,0.1612457236494713,AZO
2022-05-24,1910.219970703125,26.05,29.03,11.42,1901.949951171875,-0.4329354555018039,AZO
2022-09-19,2097.590087890625,38.41,40.51,5.47,2088.699951171875,-0.4238262170513059,AZO
2022-12-06,2456.919921875,25.27,27.45,8.62,2460.0,0.1253633908690616,AZO
2023-02-28,2486.5400390625,21.91,24.64,12.48,2458.510009765625,-1.1272703779764253,AZO
2023-05-23,2463.409912109375,31.42,34.12,8.59,2463.409912109375,0.0,AZO
2023-09-19,2475.1201171875,45.12,46.46,2.97,2497.830078125,0.9175296495632512,AZO
2023-12-05,2671.1298828125,31.49,32.55,3.38,2702.830078125,1.1867710183797602,AZO
2024-02-27,2954.989990234375,26.28,28.89,9.91,2972.89990234375,0.6060904493268512,AZO
2024-05-21,2820.830078125,35.96,36.69,2.02,2807.02001953125,-0.4895742817280762,AZO
2024-09-24,3043.969970703125,53.53,51.58,-3.65,3077.889892578125,1.1143316853143874,AZO
2024-12-10,3347.159912109375,33.55,32.52,-3.07,3339.949951171875,-0.215405332485483,AZO
2001-07-24,18.74184799194336,0.62,-0.05,-108.06,18.729919972401635,-0.0636437748660191,AVB
2001-10-23,18.182771682739254,0.74,-0.03,-104.08,17.98118928221651,-1.1086450627002575,AVB
2002-01-22,18.54144859313965,0.74,0.04,-94.56,18.590489585156178,0.2644938542432672,AVB
2003-01-21,15.955782890319824,0.35,0.91,160.0,15.95578171727748,-7.351831948408103e-06,AVB
2003-04-29,17.748531341552734,0.64,0.49,-23.04,17.7485271959517,-2.3357431417899902e-05,AVB
2003-07-17,19.165016174316406,0.6,1.08,80.0,19.345393811389226,0.9411817628129564,AVB
2004-01-21,21.78079414367676,0.29,1.36,368.97,21.780793827929116,-1.4496608472404782e-06,AVB
2004-04-20,23.53760528564453,0.3,0.32,6.67,23.292909872307188,-1.0395934946134118,AVB
2004-07-19,27.85681533813477,0.25,0.46,84.0,28.128343092432747,0.9747264753780795,AVB
2004-10-21,31.547483444213867,0.27,0.6,119.51,31.740295421212465,0.6111802145472192,AVB
2005-04-21,33.69776153564453,0.47,0.92,95.74,34.16494990924568,1.3864077384100666,AVB
2005-07-21,41.91695785522461,0.41,0.74,80.49,41.867311701590125,-0.1184393051756161,AVB
2005-10-25,42.18532943725586,1.1,1.3,17.83,41.9150763981071,-0.6406327572971127,AVB
2006-01-24,48.92435073852539,0.86,1.26,46.51,49.559921169652114,1.2990881259181315,AVB
2006-04-25,54.53188705444336,0.61,1.49,146.28,54.796068495601965,0.4844531437081076,AVB
2006-07-26,58.91582107543945,0.63,0.9,42.11,59.8575653753657,1.5984573969025764,AVB
2006-10-25,66.32785034179688,0.58,0.57,-1.72,66.45148173744406,0.186394395431316,AVB
2007-01-31,76.89744567871094,0.64,0.62,-2.62,76.0473775422406,-1.1054569224861557,AVB
2007-04-25,68.46314239501953,0.7,0.56,-20.0,68.22831873028994,-0.3429928228749719,AVB
2007-07-31,56.74995803833008,0.64,0.61,-3.94,56.97598754834464,0.3982901799890153,AVB
2007-10-31,64.93138885498047,0.64,1.58,147.84,63.52845222761782,-2.160644723765275,AVB
2008-02-06,49.05979919433594,0.63,1.65,164.0,49.05448272245309,-0.0108367175776446,AVB
2008-04-30,53.76778793334961,0.63,0.6,-4.0,55.26627155968722,2.7869542042442315,AVB
2008-07-30,56.105316162109375,2.01,1.61,-19.9,53.454638636526816,-4.724467674192859,AVB
2008-11-05,34.73052215576172,1.4,2.98,112.86,34.439413397876564,-0.838192862691702,AVB
2009-02-04,28.791872024536133,-0.08,-0.02,74.19,28.30319336579273,-1.697279907075706,AVB
2009-04-29,34.00701141357422,0.65,0.59,-9.69,33.80779911562048,-0.5857977213317407,AVB
2009-07-29,35.016971588134766,0.59,0.22,-62.82,35.95774513627284,2.6866216736368185,AVB
2009-10-28,42.062767028808594,0.47,0.72,54.12,42.2375790139518,0.4155979206586195,AVB
2010-02-03,47.40668869018555,0.24,0.4,64.05,45.238301049936496,-4.574012022691569,AVB
2010-04-28,61.025856018066406,0.55,0.88,61.47,61.91196581632854,1.4520235455604336,AVB
2010-08-03,65.33423614501953,0.6,0.61,1.63,63.57096324660844,-2.6988497952241093,AVB
2010-10-27,67.87500762939453,0.3,0.29,-4.45,68.1192138190139,0.3597880842279333,AVB
2011-02-02,72.36235046386719,0.28,0.31,11.18,72.46964734798956,0.1482772234933878,AVB
2011-04-27,80.53262329101562,0.38,0.35,-8.08,80.51352769727582,-0.0237116251271255,AVB
2011-07-27,86.05106353759766,0.64,0.49,-23.5,83.99520892976602,-2.389110050840202,AVB
2011-10-31,86.2625503540039,0.48,0.49,2.51,81.33290624963415,-5.71469784296836,AVB
2012-02-01,88.94587707519531,0.57,3.38,490.77,88.33522178336176,-0.6865470462642144,AVB
2012-04-25,95.27449798583984,0.78,0.61,-21.91,94.1296658843477,-1.2016144148692258,AVB
2012-07-25,95.7411117553711,0.8,1.63,102.99,93.88318894756256,-1.9405694938614555,AVB
2012-10-24,88.9730224609375,0.94,0.89,-5.32,87.59276875585151,-1.5513170924276225,AVB
2013-01-30,90.6593246459961,0.88,1.19,34.65,89.53644435158307,-1.2385712101845152,AVB
2013-04-30,89.679931640625,-1.14,0.63,155.02,89.99002640171945,0.3457794351774176,AVB
2013-07-24,93.8252944946289,0.94,0.28,-70.28,93.47199534462324,-0.3765500038221343,AVB
2013-10-23,91.93360137939452,-0.13,-0.08,36.84,87.64524354269648,-4.664625090668125,AVB
2014-01-29,81.3082504272461,0.88,1.95,121.09,78.91641548212394,-2.941687876142838,AVB
2014-04-23,93.01171112060548,0.72,1.09,50.87,92.37698212141562,-0.6824183659698643,AVB
2014-07-23,102.06410217285156,1.04,1.21,16.8,105.48174449246186,3.348525335403741,AVB
2014-10-27,108.1013641357422,1.46,1.83,25.69,106.46343661589144,-1.5151774752758895,AVB
2015-01-28,126.76959228515624,0.97,1.08,10.81,126.26977582543525,-0.3942715683716277,AVB
2015-04-27,123.36198425292967,1.09,1.56,43.07,123.3116078721356,-0.040836227707549,AVB
2015-07-27,122.1935806274414,1.07,1.29,20.5,122.86034212104812,0.545660001272585,AVB
2015-10-26,132.87069702148438,1.35,1.53,13.13,130.68055553897187,-1.648325425852451,AVB
2016-02-03,124.29046630859376,1.1,1.13,2.38,124.80499110623094,0.4139696413719367,AVB
2016-04-27,132.91705322265625,1.21,1.73,43.16,131.93227729964127,-0.7408950914412238,AVB
2016-07-25,138.16629028320312,1.23,1.44,16.96,137.19624708426537,-0.7020838418325018,AVB
2016-10-24,126.45813751220705,1.16,2.59,123.06,123.9849081530254,-1.9557692433536773,AVB
2017-02-01,128.48963928222656,1.18,1.76,49.28,129.80020223801367,1.0199755895558735,AVB
2017-04-26,144.0415802001953,1.09,1.72,58.33,144.04153341348686,-3.248139071186736e-05,AVB
2017-08-03,144.44119262695312,1.08,1.2,10.96,144.3334907696404,-0.0745645029329546,AVB
2017-10-30,141.01210021972656,1.22,1.72,40.6,140.0507891787738,-0.6817223766292578,AVB
2018-01-31,133.1632843017578,1.19,1.72,44.78,132.78038959511443,-0.2875377463473463,AVB
2018-04-25,127.60250854492188,1.06,1.03,-2.75,126.44312664933594,-0.908588638896376,AVB
2018-07-30,136.97628784179688,1.06,1.84,73.4,137.69234132592769,0.5227572563200347,AVB
2018-10-29,142.9047088623047,1.13,1.39,22.85,144.42088251923877,1.0609682976891892,AVB
2019-02-04,155.6151580810547,1.14,2.79,144.26,157.76727867616785,1.382976196953894,AVB
2019-04-24,161.54641723632812,1.15,1.23,6.72,159.91595169792757,-1.009286102591387,AVB
2019-07-31,171.507568359375,1.17,1.21,3.09,167.35927562229347,-2.418722845157042,AVB
2019-10-28,179.50900268554688,1.2,2.0,67.13,179.2690891610623,-0.1336498564948466,AVB
2020-02-05,181.3417816162109,1.22,1.2,-1.28,181.34175809296804,-1.2971772248155048e-05,AVB
2020-07-29,128.9367218017578,1.03,1.21,17.73,127.38007060823128,-1.207298566129135,AVB
2020-10-28,114.08325958251952,0.96,1.05,9.15,114.08326824970706,7.5972474499511955e-06,AVB
2021-02-04,149.2390594482422,0.86,2.44,182.9,149.56904326127136,0.221110890305239,AVB
2021-04-28,167.59576416015625,0.73,1.02,38.88,168.44532787699154,0.5069124038382256,AVB
2021-07-28,200.7169647216797,0.66,0.71,7.78,200.8052113775225,0.043965718575502,AVB
2021-10-27,210.32684326171875,0.77,0.56,-27.17,209.89131898872455,-0.2070702275753887,AVB
2022-02-02,225.07652282714844,1.0,2.4,140.53,222.4199132463083,-1.1803139427741722,AVB
2022-04-27,216.70562744140625,0.87,0.82,-6.11,215.04060417887345,-0.7683341139735721,AVB
2022-07-27,183.36351013183597,0.92,0.99,7.41,184.1620040241849,0.4354704443511656,AVB
2022-11-03,155.66561889648438,1.26,3.53,180.16,150.48590960136687,-3.327458774671332,AVB
2023-02-08,167.84654235839844,1.52,1.72,12.83,170.4991787102093,1.5803938017065309,AVB
2023-04-26,159.7296600341797,1.13,1.05,-7.2,162.96979444562444,2.028511430345133,AVB
2023-07-31,177.72474670410156,1.33,1.28,-3.97,178.5161049473962,0.4452718363482553,AVB
2023-10-25,157.11734008789062,1.27,1.21,-4.97,158.03047484649656,0.581180128237362,AVB
2024-01-31,171.76795959472656,1.34,1.7,26.87,165.3390306218304,-3.7427987082484577,AVB
2024-04-25,185.32374572753903,1.17,1.22,4.36,187.7260145731944,1.296255283544261,AVB
2024-07-31,200.1467742919922,1.26,1.78,41.49,204.4735968315431,2.1618247682765768,AVB
2024-11-04,215.03350830078125,1.45,2.61,80.1,217.01161495696567,0.9199062377838886,AVB
2025-02-05,222.44232177734372,1.39,1.98,42.36,221.11329800749908,-0.5974689345200098,AVB
2001-04-24,30.70837783813477,0.67,0.65,-2.82,30.402686870351317,-0.9954643953997264,AVY
2001-07-24,27.23601722717285,0.61,0.61,-0.49,27.347775339381627,0.4103320660895921,AVY
2002-01-22,30.32496452331543,0.6,0.61,2.31,30.324963306694578,-4.011944848697617e-06,AVY
2002-04-23,36.40705108642578,0.64,0.66,2.9,36.54915631476318,0.390323368954161,AVY
2002-07-23,30.793079376220703,0.72,0.74,2.78,30.907334590881124,0.3710418606222674,AVY
2002-10-22,35.40121078491211,0.72,0.74,2.78,35.40120640948758,-1.2359533569959616e-05,AVY
2003-04-22,29.315401077270508,0.72,0.71,-0.84,29.60599195786176,0.9912567111918424,AVY
2003-10-21,29.607885360717773,0.66,0.65,-1.14,29.295781332855185,-1.0541246835434996,AVY
2004-01-27,36.27602767944336,0.59,0.65,11.11,36.874796299900176,1.650590372650207,AVY
2004-04-20,36.9482307434082,0.65,0.68,4.62,37.15098696569517,0.5487575946329657,AVY
2004-07-20,36.63901519775391,0.74,0.74,0.51,36.63902827160047,3.5682854728927766e-05,AVY
2004-10-19,36.67088317871094,0.76,0.75,-1.64,36.61050609193736,-0.1646458485314832,AVY
2005-01-25,37.07465744018555,0.77,0.83,7.44,36.97136948744263,-0.2785944898062972,AVY
2005-04-26,31.5555419921875,0.62,0.61,-1.39,31.55555327958221,3.576992817556773e-05,AVY
2005-07-26,34.964962005615234,0.74,0.91,22.74,34.90953542652754,-0.1585203469656071,AVY
2005-10-25,34.335174560546875,0.76,0.92,21.05,34.33516859714094,-1.7368212070984702e-05,AVY
2006-01-24,36.96037292480469,0.84,0.92,9.74,37.58470469510248,1.6891922913439934,AVY
2006-04-25,39.021427154541016,0.7,0.75,6.49,39.147113600292144,0.3220959737155641,AVY
2006-07-25,36.25432586669922,0.98,0.99,1.02,36.15940896327665,-0.2618084908586209,AVY
2006-10-24,39.57793426513672,0.96,0.98,2.39,39.673437251578434,0.2413036158025103,AVY
2007-01-23,44.61904144287109,1.0,1.06,5.6,44.60624802663053,-0.028672548371416,AVY
2007-04-24,41.518951416015625,0.82,0.82,0.17,41.51893417414112,-4.152772147253618e-05,AVY
2007-07-24,41.09357452392578,1.08,1.02,-5.56,41.77437353182715,1.6567042798990173,AVY
2007-10-23,38.7060661315918,0.9,1.0,10.96,38.44499405611359,-0.6744991200878572,AVY
2008-01-29,33.743309020996094,0.96,1.08,12.35,33.78935883231163,0.1364709409112197,AVY
2008-04-22,33.63039016723633,0.81,0.8,-0.71,33.418177492175616,-0.6310146091241482,AVY
2008-07-22,29.50110626220703,1.0,1.03,3.0,29.36740661951725,-0.4532021324944653,AVY
2008-10-21,22.501359939575195,0.74,0.81,8.91,22.11713105685528,-1.7075807140178003,AVY
2009-04-28,19.545055389404297,0.22,0.11,-49.34,19.754248282120223,1.0703110763724564,AVY
2009-07-30,18.86342430114746,0.36,0.56,54.48,18.870496720287672,0.0374927639186973,AVY
2009-10-27,26.342559814453125,0.57,0.82,43.23,26.13598607169582,-0.7841824948385026,AVY
2010-04-27,29.83009147644043,0.45,0.61,37.08,30.017490839958548,0.6282225572996464,AVY
2010-07-28,26.21938705444336,0.66,0.94,42.42,26.465843996894638,0.9399798017379964,AVY
2010-10-27,27.7066707611084,0.61,0.62,1.4,27.53162815080729,-0.6317706367912594,AVY
2011-02-02,30.14004898071289,0.97,0.98,1.03,30.21336984460622,0.2432672353659689,AVY
2011-04-27,31.80101203918457,0.47,0.51,8.84,31.78626076121513,-0.046386190323949,AVY
2011-07-26,24.518115997314453,0.77,0.78,1.68,24.325116746219763,-0.787169989390009,AVY
2011-10-26,19.02200126647949,0.58,0.48,-17.71,19.838301263918822,4.291346562350467,AVY
2012-01-31,20.52281379699707,0.46,0.39,-15.58,21.18045026368481,3.204416671090057,AVY
2012-04-25,24.05034065246582,0.45,0.45,0.75,24.065593178948017,0.0634191702421186,AVY
2012-07-24,23.343894958496094,0.54,0.56,3.98,23.08973749063077,-1.0887534763037523,AVY
2012-10-24,25.05626106262207,0.45,0.53,18.44,25.250491997244392,0.7751792421737967,AVY
2013-01-30,30.10852813720703,0.49,0.54,11.18,30.11636687787393,0.0260349513970683,AVY
